id,question,level,sql_code,train
V0022,"Em Recife, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Recife'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Recife'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0023,"Em Teresina, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Teresina'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Teresina'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0024,"Em Uberlândia, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Uberlândia'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Uberlândia'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0025,"Em Fortaleza, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Fortaleza'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Fortaleza'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0026,"Em Florianópolis, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Florianópolis'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Florianópolis'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0027,"Em Contagem, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Contagem'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Contagem'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0028,"Em Belém, ordene as escolas pela distância até o CRAS mais próximo e marque as 10% mais distantes.",Muito Difícil,"WITH dist AS (
  SELECT e.cd_entidade,
         MIN(ST_Distance(e.geometry::geography, c.geometry::geography)) AS dist_m
  FROM escola e
  JOIN cras c ON c.nm_mun = 'Belém'
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  WHERE mu.nm_mun = 'Belém'
  GROUP BY e.cd_entidade
)
SELECT cd_entidade,
       ROUND(dist_m::numeric, 2) AS dist_m,
       NTILE(10) OVER (ORDER BY dist_m DESC) AS decil,
       CASE WHEN NTILE(10) OVER (ORDER BY dist_m DESC) = 1 THEN 'mais distante' ELSE 'demais' END AS faixa
FROM dist
ORDER BY dist_m DESC;",1
V0029,"Para cada CREAS de Campo Grande, quantas escolas há num raio de 10 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 10000)
  WHERE cr.nm_mun = 'Campo Grande'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0030,"Para cada CREAS de Maceió, quantas escolas há num raio de 2 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 2000)
  WHERE cr.nm_mun = 'Maceió'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0031,"Para cada CREAS de Recife, quantas escolas há num raio de 20 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 20000)
  WHERE cr.nm_mun = 'Recife'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0032,"Para cada CRAS de Natal, quantas escolas há num raio de 12 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT c.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM cras c
  JOIN escola e ON ST_DWithin(c.geometry::geography, e.geometry::geography, 12000)
  WHERE c.nm_mun = 'Natal'
  GROUP BY c.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0033,"Para cada CRAS de Teresina, quantas escolas há num raio de 12 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT c.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM cras c
  JOIN escola e ON ST_DWithin(c.geometry::geography, e.geometry::geography, 12000)
  WHERE c.nm_mun = 'Teresina'
  GROUP BY c.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0034,"Para cada CRAS de Belém, quantas escolas há num raio de 20 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT c.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM cras c
  JOIN escola e ON ST_DWithin(c.geometry::geography, e.geometry::geography, 20000)
  WHERE c.nm_mun = 'Belém'
  GROUP BY c.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0035,"Para cada CREAS de São Luís, quantas escolas há num raio de 4 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 4000)
  WHERE cr.nm_mun = 'São Luís'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0036,"Para cada CRAS de Uberlândia, quantas escolas há num raio de 3 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT c.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM cras c
  JOIN escola e ON ST_DWithin(c.geometry::geography, e.geometry::geography, 3000)
  WHERE c.nm_mun = 'Uberlândia'
  GROUP BY c.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0037,"Para cada CRAS de Rio de Janeiro, quantas escolas há num raio de 3 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT c.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM cras c
  JOIN escola e ON ST_DWithin(c.geometry::geography, e.geometry::geography, 3000)
  WHERE c.nm_mun = 'Rio de Janeiro'
  GROUP BY c.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0038,"Para cada CREAS de Campinas, quantas escolas há num raio de 6 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 6000)
  WHERE cr.nm_mun = 'Campinas'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0039,"Para cada CREAS de Teresina, quantas escolas há num raio de 15 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 15000)
  WHERE cr.nm_mun = 'Teresina'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0040,"Para cada CREAS de Uberlândia, quantas escolas há num raio de 4 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 4000)
  WHERE cr.nm_mun = 'Uberlândia'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0041,"Para cada CREAS de Vitória, quantas escolas há num raio de 6 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT cr.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM creas cr
  JOIN escola e ON ST_DWithin(cr.geometry::geography, e.geometry::geography, 6000)
  WHERE cr.nm_mun = 'Vitória'
  GROUP BY cr.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0042,"Para cada CRAS de Fortaleza, quantas escolas há num raio de 4 km e como isso se compara à média?",Muito Difícil,"WITH cob AS (
  SELECT c.nu_identif,
         COUNT(DISTINCT e.cd_entidade) AS n
  FROM cras c
  JOIN escola e ON ST_DWithin(c.geometry::geography, e.geometry::geography, 4000)
  WHERE c.nm_mun = 'Fortaleza'
  GROUP BY c.nu_identif
)
SELECT nu_identif, n,
       ROUND(AVG(n) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY n DESC) AS posicao
FROM cob
ORDER BY n DESC;",1
V0043,"Em Acre, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Acre'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0044,"Em Alagoas, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Alagoas'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0045,"Em Pernambuco, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Pernambuco'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0046,"Em Ceará, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Ceará'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0047,"Em Piauí, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Piauí'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0048,"Em Pará, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Pará'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0049,"Em Sergipe, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Sergipe'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0050,"Em Paraná, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Paraná'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0051,"Em Rio Grande do Norte, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio Grande do Norte'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0052,"Em Santa Catarina, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Santa Catarina'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0053,"Em Amazonas, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Amazonas'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0054,"Em Rio Grande do Sul, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio Grande do Sul'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0055,"Em Rio de Janeiro, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio de Janeiro'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0056,"Em Bahia, ordene os municípios pela área da região central e compare à média estadual.",Muito Difícil,"WITH it AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6 AS area_inter
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Bahia'
)
SELECT nm_mun, ROUND(area_inter::numeric, 2) AS area_inter_km2,
       ROUND(AVG(area_inter) OVER ()::numeric, 2) AS media_uf,
       RANK() OVER (ORDER BY area_inter DESC) AS posicao
FROM it
ORDER BY area_inter DESC;",1
V0057,"Num raio de 10 km do centro de Porto Alegre, ordene as escolas por turmas da educação básica e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_tur_bas AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-51.2312, -30.0463), 4674)::geography, 10000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0058,"Num raio de 3 km do centro de Teresina, ordene as escolas por salas de aula utilizadas e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_salas_utilizadas AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-42.8088, -5.0726), 4674)::geography, 3000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0059,"Num raio de 12 km do centro de Belo Horizonte, ordene as escolas por matrículas na educação infantil e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_inf AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-43.9341, -19.9292), 4674)::geography, 12000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0060,"Num raio de 12 km do centro de Vitória, ordene as escolas por matrículas no ensino fundamental e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_fund AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-40.3576, -20.333), 4674)::geography, 12000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0061,"Num raio de 12 km do centro de Manaus, ordene as escolas por desktops para alunos e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_desktop_aluno AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-60.0222, -3.1041), 4674)::geography, 12000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0062,"Num raio de 2 km do centro de Palmas, ordene as escolas por matrículas na EJA e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_eja AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-48.3137, -10.1723), 4674)::geography, 2000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0063,"Num raio de 12 km do centro de Rio de Janeiro, ordene as escolas por matrículas no ensino médio e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_med AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-43.2012, -22.9114), 4674)::geography, 12000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
